invoice_id,customer_id,store_id,order_date,ship_date,due_date,subtotal,discount_total,tax_amount,freight,grand_total,vat_rate,currency,payment_method,promotion_id,is_return,reference_invoice_id,n_lines
519-20210917-000001,519,101,2021-09-17,2021-09-19,2021-10-19,236.0,25.25,18.44,0.0,229.19,0.0875,USD,PayPal,P-US-20210914-BACKT,0,,1
519-20211112-000002,519,105,2021-11-12,2021-11-13,2021-12-13,76.0,0.0,6.65,0.0,82.65,0.0875,USD,Card,,0,,3
519-20211125-000003,519,101,2021-11-25,2021-11-27,2021-12-27,30.5,9.15,1.87,5.0,28.22,0.0875,USD,ApplePay,P-US-20211123-BLACK,0,,2
519-20211219-000004,519,105,2021-12-19,2021-12-19,2022-01-18,10.0,0.0,0.88,5.0,15.88,0.0875,USD,Card,,0,,1
519-20211220-000005,519,104,2021-12-20,2021-12-20,2022-01-19,147.0,0.0,12.86,0.0,159.86,0.0875,USD,Card,,0,,2
519-20211226-000006,519,104,2021-12-26,2021-12-26,2022-01-25,24.0,4.8,1.68,5.0,25.88,0.0875,USD,ApplePay,P-US-20211226-BOXING,0,,1
519-20211230-000007,519,107,2021-12-30,2021-12-31,2022-01-30,33.0,6.6,2.31,5.0,33.71,0.0875,USD,Card,P-US-20211226-BOXING,0,,1
519-20220103-000008,519,103,2022-01-03,2022-01-03,2022-02-02,16.0,0.0,1.4,5.0,22.4,0.0875,USD,Cash,,0,,1
519-20220203-000009,519,105,2022-02-03,2022-02-05,2022-03-07,114.0,0.0,9.97,0.0,123.97,0.0875,USD,Card,,0,,3
519-20220319-000010,519,104,2022-03-19,2022-03-19,2022-04-18,832.0,120.63,62.24,0.0,773.61,0.0875,USD,PayPal,P-US-20220314-SPRING,0,,3
519-20220613-000011,519,107,2022-06-13,2022-06-15,2022-07-15,34.0,0.0,2.97,5.0,41.97,0.0875,USD,Card,,0,,2
519-20220623-000012,519,102,2022-06-23,2022-06-23,2022-07-23,77.0,0.0,6.74,0.0,83.74,0.0875,USD,Card,,0,,2
519-20220703-000013,519,104,2022-07-03,2022-07-06,2022-08-05,101.0,0.0,8.84,0.0,109.84,0.0875,USD,Card,,0,,2
519-20220909-000014,519,107,2022-09-09,2022-09-09,2022-10-09,10.0,0.0,0.88,5.0,15.88,0.0875,USD,PayPal,,0,,1
519-20220921-000015,519,102,2022-09-21,2022-09-22,2022-10-22,35.0,3.93,2.72,5.0,38.79,0.0875,USD,Card,P-US-20220920-BACKT,0,,1
519-20220930-000016,519,101,2022-09-30,2022-10-01,2022-10-31,70.0,7.85,5.44,0.0,67.59,0.0875,USD,Card,P-US-20220920-BACKT,0,,1
519-20221010-000017,519,107,2022-10-10,2022-10-11,2022-11-10,113.0,0.0,9.89,0.0,122.89,0.0875,USD,Card,,0,,2
519-20221020-000018,519,107,2022-10-20,2022-10-22,2022-11-21,20.0,0.0,1.75,5.0,26.75,0.0875,USD,COD,,0,,1
519-20221029-000019,519,107,2022-10-29,2022-11-01,2022-12-01,119.5,0.0,10.46,0.0,129.96,0.0875,USD,Transfer,,0,,2
519-20221115-000020,519,103,2022-11-15,2022-11-15,2022-12-15,717.0,0.0,62.74,0.0,779.74,0.0875,USD,Card,,0,,3
519-20221116-000021,519,108,2022-11-16,2022-11-18,2022-12-18,88.0,0.0,7.7,0.0,95.7,0.0875,USD,Card,,0,,2
519-20230108-000022,519,102,2023-01-08,2023-01-11,2023-02-10,36.5,0.0,3.19,5.0,44.69,0.0875,USD,Card,,0,,1
519-20230313-000023,519,103,2023-03-13,2023-03-14,2023-04-13,71.5,0.0,6.26,0.0,77.76,0.0875,USD,COD,,0,,1
519-20230328-000024,519,105,2023-03-28,2023-03-28,2023-04-27,61.5,10.24,4.49,0.0,55.75,0.0875,USD,Cash,P-US-20230321-SPRING,0,,1
519-20230402-000025,519,104,2023-04-02,2023-04-04,2023-05-04,11.5,1.91,0.84,5.0,15.43,0.0875,USD,Cash,P-US-20230321-SPRING,0,,1
519-20230420-000026,519,101,2023-04-20,2023-04-21,2023-05-21,40.0,0.0,3.5,5.0,48.5,0.0875,USD,Card,,0,,1
519-20230517-000027,519,107,2023-05-17,2023-05-18,2023-06-17,38.5,0.0,3.37,5.0,46.87,0.0875,USD,Card,,0,,1
519-20230531-000028,519,102,2023-05-31,2023-06-01,2023-07-01,118.5,0.0,10.37,0.0,128.87,0.0875,USD,ApplePay,,0,,3
519-20230612-000029,519,104,2023-06-12,2023-06-12,2023-07-12,107.5,20.71,7.59,0.0,94.38,0.0875,USD,PayPal,P-US-20230606-SUMMER,0,,2
519-20230803-000030,519,107,2023-08-03,2023-08-05,2023-09-04,80.0,0.0,7.0,0.0,87.0,0.0875,USD,Cash,,0,,1
519-20230816-000031,519,106,2023-08-16,2023-08-17,2023-09-16,50.0,0.0,4.38,0.0,54.38,0.0875,USD,Card,,0,,2
519-20230912-000032,519,104,2023-09-12,2023-09-12,2023-10-12,112.5,10.69,8.91,0.0,110.72,0.0875,USD,Card,P-US-20230907-BACKT,0,,2
519-20231013-000033,519,106,2023-10-13,2023-10-14,2023-11-13,228.0,0.0,19.95,0.0,247.95,0.0875,USD,Card,,0,,2
519-20231124-000034,519,103,2023-11-24,2023-11-24,2023-12-24,59.5,17.85,3.64,5.0,50.29,0.0875,USD,Card,P-US-20231123-BLACK,0,,2
519-20231202-000035,519,107,2023-12-02,2023-12-05,2024-01-04,59.0,0.0,5.16,0.0,64.16,0.0875,USD,Card,,0,,2
519-20231203-000036,519,103,2023-12-03,2023-12-06,2024-01-05,43.0,0.0,3.76,5.0,51.76,0.0875,USD,COD,,0,,2
519-20231218-000037,519,107,2023-12-18,2023-12-18,2024-01-17,19.5,0.0,1.71,5.0,26.21,0.0875,USD,COD,,0,,1
519-20240113-000038,519,104,2024-01-13,2024-01-15,2024-02-14,304.0,0.0,26.6,0.0,330.6,0.0875,USD,ApplePay,,0,,3
519-20240215-000039,519,107,2024-02-15,2024-02-16,2024-03-17,59.0,0.0,5.16,0.0,64.16,0.0875,USD,Transfer,,0,,1
519-20240227-000040,519,106,2024-02-27,2024-02-29,2024-03-30,61.5,0.0,5.38,0.0,66.88,0.0875,USD,Card,,0,,1
519-20240303-000041,519,102,2024-03-03,2024-03-06,2024-04-05,33.0,0.0,2.89,5.0,40.89,0.0875,USD,Card,,0,,2
519-20240315-000042,519,105,2024-03-15,2024-03-15,2024-04-14,78.5,10.3,5.97,0.0,74.17,0.0875,USD,Cash,P-US-20240314-SPRING,0,,4
519-20240323-000043,519,105,2024-03-23,2024-03-23,2024-04-22,38.0,4.99,2.89,5.0,40.9,0.0875,USD,Card,P-US-20240314-SPRING,0,,1
519-20240330-000044,519,101,2024-03-30,2024-03-31,2024-04-30,904.5,0.0,79.14,0.0,983.64,0.0875,USD,Card,,0,,3
519-20240401-000045,519,106,2024-04-01,2024-04-03,2024-05-03,10.0,0.0,0.88,5.0,15.88,0.0875,USD,COD,,0,,1
519-20240404-000046,519,106,2024-04-04,2024-04-05,2024-05-05,91.5,0.0,8.01,0.0,99.51,0.0875,USD,PayPal,,0,,3
519-20240409-000047,519,104,2024-04-09,2024-04-11,2024-05-11,698.5,0.0,61.12,0.0,759.62,0.0875,USD,ApplePay,,0,,2
519-20240501-000048,519,107,2024-05-01,2024-05-03,2024-06-02,241.5,0.0,21.13,0.0,262.63,0.0875,USD,ApplePay,,0,,1
519-20240512-R000048,519,107,2024-05-12,2024-05-12,2024-05-12,-241.5,0.0,-21.13,-0.0,-262.63,0.0875,USD,ApplePay,,1,519-20240501-000048,1
519-20240505-000049,519,107,2024-05-05,2024-05-05,2024-06-04,21.5,0.0,1.88,5.0,28.38,0.0875,USD,PayPal,,0,,1
519-20240509-000050,519,106,2024-05-09,2024-05-10,2024-06-09,111.0,0.0,9.71,0.0,120.71,0.0875,USD,Cash,,0,,3
519-20240526-000051,519,105,2024-05-26,2024-05-28,2024-06-27,37.5,0.0,3.28,5.0,45.78,0.0875,USD,Cash,,0,,2
519-20240611-000052,519,108,2024-06-11,2024-06-12,2024-07-12,42.0,0.0,3.67,5.0,50.67,0.0875,USD,Card,,0,,1
519-20240615-000053,519,107,2024-06-15,2024-06-16,2024-07-16,73.5,0.0,6.43,0.0,79.93,0.0875,USD,Card,,0,,2
519-20240707-000054,519,102,2024-07-07,2024-07-07,2024-08-06,52.5,0.0,4.59,0.0,57.09,0.0875,USD,ApplePay,,0,,1
519-20240905-000055,519,105,2024-09-05,2024-09-07,2024-10-07,23.5,0.0,2.06,5.0,30.56,0.0875,USD,Cash,,0,,1
519-20240912-000056,519,104,2024-09-12,2024-09-13,2024-10-13,151.0,13.15,12.06,0.0,149.91,0.0875,USD,ApplePay,P-US-20240912-BACKT,0,,1
519-20241003-000057,519,104,2024-10-03,2024-10-05,2024-11-04,111.0,0.0,9.71,0.0,120.71,0.0875,USD,Card,,0,,1
519-20241014-000058,519,104,2024-10-14,2024-10-14,2024-11-13,120.0,0.0,10.5,0.0,130.5,0.0875,USD,Card,,0,,3
519-20241030-000059,519,108,2024-10-30,2024-10-31,2024-11-30,21.0,0.0,1.84,5.0,27.84,0.0875,USD,Cash,,0,,1
519-20241107-000060,519,104,2024-11-07,2024-11-08,2024-12-08,281.0,0.0,24.59,0.0,305.59,0.0875,USD,Card,,0,,3
519-20241112-000061,519,107,2024-11-12,2024-11-13,2024-12-13,78.0,0.0,6.82,0.0,84.82,0.0875,USD,Card,,0,,1
519-20241201-000062,519,105,2024-12-01,2024-12-03,2025-01-02,112.5,0.0,9.84,0.0,122.34,0.0875,USD,Card,,0,,3
519-20241224-000063,519,106,2024-12-24,2024-12-27,2025-01-26,41.0,0.0,3.59,5.0,49.59,0.0875,USD,PayPal,,0,,1
519-20241230-000064,519,104,2024-12-30,2024-12-30,2025-01-29,64.5,12.9,4.51,0.0,56.11,0.0875,USD,ApplePay,P-US-20241226-BOXING,0,,2
519-20250208-000065,519,107,2025-02-08,2025-02-09,2025-03-11,82.5,0.0,7.22,0.0,89.72,0.0875,USD,ApplePay,,0,,1
519-20250302-000066,519,104,2025-03-02,2025-03-02,2025-04-01,269.5,0.0,23.58,0.0,293.08,0.0875,USD,ApplePay,,0,,2
519-20250327-R000066,519,104,2025-03-27,2025-03-27,2025-03-27,-82.5,0.0,-7.22,-0.0,-89.72,0.0875,USD,ApplePay,,1,519-20250302-000066,1
519-20250306-000067,519,107,2025-03-06,2025-03-06,2025-04-05,80.0,0.0,7.0,0.0,87.0,0.0875,USD,Card,,0,,2
519-20250327-000068,519,101,2025-03-27,2025-03-27,2025-04-26,886.0,0.0,77.52,0.0,963.52,0.0875,USD,Cash,,0,,3
519-20250419-000069,519,107,2025-04-19,2025-04-22,2025-05-22,178.5,0.0,15.62,0.0,194.12,0.0875,USD,Cash,,0,,3
519-20250429-000070,519,105,2025-04-29,2025-05-02,2025-06-01,406.0,0.0,35.52,0.0,441.52,0.0875,USD,COD,,0,,3
519-20250525-000071,519,106,2025-05-25,2025-05-25,2025-06-24,54.0,0.0,4.72,0.0,58.72,0.0875,USD,Card,,0,,2
519-20250607-000072,519,104,2025-06-07,2025-06-08,2025-07-08,41.5,8.23,2.91,5.0,41.18,0.0875,USD,Card,P-US-20250605-SUMMER,0,,1
519-20250804-000073,519,107,2025-08-04,2025-08-06,2025-09-05,144.5,0.0,12.64,0.0,157.14,0.0875,USD,Cash,,0,,2
519-20251010-000074,519,101,2025-10-10,2025-10-11,2025-11-10,52.0,0.0,4.55,0.0,56.55,0.0875,USD,Card,,0,,2
519-20251027-000075,519,101,2025-10-27,2025-10-27,2025-11-26,214.0,0.0,18.72,0.0,232.72,0.0875,USD,Card,,0,,2
519-20251104-000076,519,104,2025-11-04,2025-11-06,2025-12-06,11.0,0.0,0.96,5.0,16.96,0.0875,USD,Card,,0,,1
519-20251108-000077,519,105,2025-11-08,2025-11-08,2025-12-08,427.0,0.0,37.36,0.0,464.36,0.0875,USD,Card,,0,,2
519-20251109-000078,519,102,2025-11-09,2025-11-12,2025-12-12,308.0,0.0,26.95,0.0,334.95,0.0875,USD,Cash,,0,,3
519-20251113-000079,519,108,2025-11-13,2025-11-16,2025-12-16,54.0,0.0,4.72,0.0,58.72,0.0875,USD,PayPal,,0,,1
519-20251211-000080,519,108,2025-12-11,2025-12-13,2026-01-12,44.0,0.0,3.85,5.0,52.85,0.0875,USD,Card,,0,,1
519-20251214-000081,519,103,2025-12-14,2025-12-14,2026-01-13,292.0,0.0,25.55,0.0,317.55,0.0875,USD,ApplePay,,0,,2
519-20251215-000082,519,103,2025-12-15,2025-12-17,2026-01-16,54.0,0.0,4.72,0.0,58.72,0.0875,USD,Cash,,0,,1
519-20251218-000083,519,105,2025-12-18,2025-12-19,2026-01-18,78.0,0.0,6.82,0.0,84.82,0.0875,USD,Cash,,0,,2
520-20211008-000001,520,101,2021-10-08,2021-10-09,2021-11-08,865.0,0.0,75.69,0.0,940.69,0.0875,USD,Cash,,0,,2
520-20211022-000002,520,107,2021-10-22,2021-10-23,2021-11-22,137.0,0.0,11.99,0.0,148.99,0.0875,USD,Card,,0,,2
520-20211031-000003,520,105,2021-10-31,2021-11-02,2021-12-02,58.5,0.0,5.12,0.0,63.62,0.0875,USD,ApplePay,,0,,2
520-20211205-000004,520,103,2021-12-05,2021-12-05,2022-01-04,74.0,0.0,6.47,0.0,80.47,0.0875,USD,ApplePay,,0,,1
520-20211214-000005,520,104,2021-12-14,2021-12-15,2022-01-14,168.0,0.0,14.7,0.0,182.7,0.0875,USD,Transfer,,0,,2
520-20211221-000006,520,104,2021-12-21,2021-12-23,2022-01-22,12.0,0.0,1.05,5.0,18.05,0.0875,USD,ApplePay,,0,,1
520-20211226-000007,520,107,2021-12-26,2021-12-27,2022-01-26,17.5,3.5,1.22,5.0,20.22,0.0875,USD,Cash,P-US-20211226-BOXING,0,,1
520-20220114-000008,520,105,2022-01-14,2022-01-15,2022-02-14,24.5,0.0,2.14,5.0,31.64,0.0875,USD,Card,,0,,1
520-20220202-000009,520,106,2022-02-02,2022-02-03,2022-03-05,38.0,0.0,3.32,5.0,46.32,0.0875,USD,Card,,0,,1
520-20220215-000010,520,102,2022-02-15,2022-02-18,2022-03-20,31.5,0.0,2.76,5.0,39.26,0.0875,USD,Card,,0,,2
520-20220312-000011,520,102,2022-03-12,2022-03-12,2022-04-11,36.0,0.0,3.15,5.0,44.15,0.0875,USD,Card,,0,,1
520-20220314-000012,520,107,2022-03-14,2022-03-17,2022-04-16,38.0,5.51,2.84,5.0,40.33,0.0875,USD,Card,P-US-20220314-SPRING,0,,1
520-20220407-R000012,520,107,2022-04-07,2022-04-07,2022-04-07,-38.0,-5.51,-2.84,-5.0,-40.33,0.0875,USD,Card,P-US-20220314-SPRING,1,520-20220314-000012,1
520-20220316-000013,520,108,2022-03-16,2022-03-18,2022-04-17,19.5,2.83,1.46,5.0,23.13,0.0875,USD,PayPal,P-US-20220314-SPRING,0,,1
520-20220326-000014,520,102,2022-03-26,2022-03-28,2022-04-27,19.5,2.83,1.46,5.0,23.13,0.0875,USD,Transfer,P-US-20220314-SPRING,0,,1
520-20220404-000015,520,102,2022-04-04,2022-04-06,2022-05-06,84.0,0.0,7.35,0.0,91.35,0.0875,USD,PayPal,,0,,3
520-20220509-000016,520,107,2022-05-09,2022-05-11,2022-06-10,76.0,0.0,6.65,0.0,82.65,0.0875,USD,PayPal,,0,,1
520-20220530-000017,520,103,2022-05-30,2022-05-31,2022-06-30,38.0,0.0,3.32,5.0,46.32,0.0875,USD,Cash,,0,,2
520-20220614-000018,520,104,2022-06-14,2022-06-14,2022-07-14,125.0,0.0,10.94,0.0,135.94,0.0875,USD,Card,,0,,2
520-20220807-000019,520,103,2022-08-07,2022-08-10,2022-09-09,158.0,0.0,13.82,0.0,171.82,0.0875,USD,Cash,,0,,3
520-20220825-R000019,520,103,2022-08-25,2022-08-25,2022-08-25,-99.5,0.0,-8.71,-0.0,-108.21,0.0875,USD,Cash,,1,520-20220807-000019,2
520-20220813-000020,520,108,2022-08-13,2022-08-15,2022-09-14,49.0,0.0,4.29,5.0,58.29,0.0875,USD,Card,,0,,1
520-20220827-000021,520,107,2022-08-27,2022-08-27,2022-09-26,40.0,0.0,3.5,5.0,48.5,0.0875,USD,Card,,0,,1
520-20221005-000022,520,104,2022-10-05,2022-10-06,2022-11-05,38.5,0.0,3.37,5.0,46.87,0.0875,USD,PayPal,,0,,1
520-20221116-000023,520,106,2022-11-16,2022-11-18,2022-12-18,152.0,0.0,13.3,0.0,165.3,0.0875,USD,Card,,0,,1
520-20221120-000024,520,105,2022-11-20,2022-11-20,2022-12-20,39.0,0.0,3.41,5.0,47.41,0.0875,USD,PayPal,,0,,1
520-20221211-000025,520,108,2022-12-11,2022-12-14,2023-01-13,135.0,0.0,11.81,0.0,146.81,0.0875,USD,Card,,0,,3
520-20221220-000026,520,107,2022-12-20,2022-12-23,2023-01-22,25.0,0.0,2.19,5.0,32.19,0.0875,USD,ApplePay,,0,,1
520-20221224-000027,520,106,2022-12-24,2022-12-26,2023-01-25,60.0,0.0,5.25,0.0,65.25,0.0875,USD,Card,,0,,1
520-20230106-000028,520,108,2023-01-06,2023-01-09,2023-02-08,170.0,0.0,14.87,0.0,184.87,0.0875,USD,Card,,0,,1
520-20230108-000029,520,108,2023-01-08,2023-01-09,2023-02-08,32.0,0.0,2.8,5.0,39.8,0.0875,USD,Cash,,0,,2
520-20230207-000030,520,108,2023-02-07,2023-02-10,2023-03-12,518.0,0.0,45.32,0.0,563.32,0.0875,USD,Card,,0,,2
520-20230503-000031,520,106,2023-05-03,2023-05-06,2023-06-05,12.0,0.0,1.05,5.0,18.05,0.0875,USD,PayPal,,0,,1
520-20230507-000032,520,102,2023-05-07,2023-05-10,2023-06-09,176.5,0.0,15.44,0.0,191.94,0.0875,USD,Card,,0,,3
520-20230513-000033,520,103,2023-05-13,2023-05-15,2023-06-14,39.5,0.0,3.46,5.0,47.96,0.0875,USD,Card,,0,,1
520-20230517-000034,520,105,2023-05-17,2023-05-20,2023-06-19,78.5,0.0,6.87,0.0,85.37,0.0875,USD,COD,,0,,1
520-20230622-000035,520,103,2023-06-22,2023-06-22,2023-07-22,76.5,0.0,6.69,0.0,83.19,0.0875,USD,ApplePay,,0,,1
522-20211004-000001,522,107,2021-10-04,2021-10-06,2021-11-05,826.5,0.0,72.32,0.0,898.82,0.0875,USD,Card,,0,,4
522-20211016-000002,522,108,2021-10-16,2021-10-17,2021-11-16,78.0,0.0,6.82,0.0,84.82,0.0875,USD,PayPal,,0,,2
522-20211022-000003,522,104,2021-10-22,2021-10-25,2021-11-24,377.5,0.0,33.03,0.0,410.53,0.0875,USD,Card,,0,,3
522-20211026-000004,522,101,2021-10-26,2021-10-27,2021-11-26,69.0,0.0,6.04,0.0,75.04,0.0875,USD,Card,,0,,1
522-20211114-000005,522,101,2021-11-14,2021-11-15,2021-12-15,205.5,0.0,17.98,0.0,223.48,0.0875,USD,Card,,0,,1
522-20211118-000006,522,102,2021-11-18,2021-11-18,2021-12-18,151.0,0.0,13.21,0.0,164.21,0.0875,USD,Transfer,,0,,1
522-20211207-000007,522,105,2021-12-07,2021-12-08,2022-01-07,45.0,0.0,3.94,5.0,53.94,0.0875,USD,PayPal,,0,,2
522-20211229-000008,522,102,2021-12-29,2021-12-30,2022-01-29,18.0,3.6,1.26,5.0,20.66,0.0875,USD,Card,P-US-20211226-BOXING,0,,1
522-20220107-000009,522,102,2022-01-07,2022-01-07,2022-02-06,195.0,0.0,17.06,0.0,212.06,0.0875,USD,Card,,0,,3
522-20220223-000010,522,107,2022-02-23,2022-02-23,2022-03-25,46.0,0.0,4.02,5.0,55.02,0.0875,USD,PayPal,,0,,1
522-20220305-000011,522,105,2022-03-05,2022-03-05,2022-04-04,68.0,0.0,5.95,0.0,73.95,0.0875,USD,ApplePay,,0,,2
522-20220428-000012,522,108,2022-04-28,2022-04-28,2022-05-28,75.0,0.0,6.56,0.0,81.56,0.0875,USD,Card,,0,,2
522-20220505-000013,522,103,2022-05-05,2022-05-08,2022-06-07,22.5,0.0,1.97,5.0,29.47,0.0875,USD,Cash,,0,,1
522-20220506-000014,522,104,2022-05-06,2022-05-06,2022-06-05,88.0,0.0,7.7,0.0,95.7,0.0875,USD,Card,,0,,2
522-20220524-000015,522,105,2022-05-24,2022-05-27,2022-06-26,9.0,0.0,0.79,5.0,14.79,0.0875,USD,Card,,0,,1
522-20220625-000016,522,106,2022-06-25,2022-06-27,2022-07-27,40.0,0.0,3.5,5.0,48.5,0.0875,USD,Card,,0,,1
522-20220626-000017,522,104,2022-06-26,2022-06-27,2022-07-27,49.0,0.0,4.29,5.0,58.29,0.0875,USD,Card,,0,,1
522-20220805-000018,522,107,2022-08-05,2022-08-08,2022-09-07,981.0,0.0,85.84,0.0,1066.84,0.0875,USD,Card,,0,,1
522-20220906-000019,522,107,2022-09-06,2022-09-07,2022-10-07,33.0,0.0,2.89,5.0,40.89,0.0875,USD,Card,,0,,1
522-20220926-000020,522,104,2022-09-26,2022-09-28,2022-10-28,74.5,8.36,5.79,0.0,71.93,0.0875,USD,Card,P-US-20220920-BACKT,0,,2
522-20221030-000021,522,101,2022-10-30,2022-10-30,2022-11-29,57.0,0.0,4.99,0.0,61.99,0.0875,USD,Card,,0,,1
522-20221111-000022,522,102,2022-11-11,2022-11-11,2022-12-11,58.5,0.0,5.12,0.0,63.62,0.0875,USD,Cash,,0,,1
522-20221115-000023,522,108,2022-11-15,2022-11-15,2022-12-15,12.0,0.0,1.05,5.0,18.05,0.0875,USD,Card,,0,,1
522-20221116-000024,522,101,2022-11-16,2022-11-18,2022-12-18,26.0,0.0,2.27,5.0,33.27,0.0875,USD,Card,,0,,1
522-20221118-000025,522,108,2022-11-18,2022-11-20,2022-12-20,10.0,0.0,0.88,5.0,15.88,0.0875,USD,Transfer,,0,,1
522-20221120-000026,522,102,2022-11-20,2022-11-22,2022-12-22,256.0,0.0,22.4,0.0,278.4,0.0875,USD,Card,,0,,4
522-20221126-000027,522,107,2022-11-26,2022-11-27,2022-12-27,40.5,12.15,2.48,5.0,35.83,0.0875,USD,Cash,P-US-20221123-BLACK,0,,1
522-20221205-000028,522,104,2022-12-05,2022-12-08,2023-01-07,808.0,0.0,70.7,0.0,878.7,0.0875,USD,Cash,,0,,2
522-20221228-000029,522,108,2022-12-28,2022-12-31,2023-01-30,64.0,12.8,4.48,0.0,55.68,0.0875,USD,Card,P-US-20221226-BOXING,0,,2
522-20230303-000030,522,106,2023-03-03,2023-03-05,2023-04-04,41.0,0.0,3.59,5.0,49.59,0.0875,USD,Card,,0,,1
522-20230327-000031,522,105,2023-03-27,2023-03-29,2023-04-28,107.5,17.9,7.84,0.0,97.44,0.0875,USD,Card,P-US-20230321-SPRING,0,,3
522-20230430-000032,522,105,2023-04-30,2023-04-30,2023-05-30,71.5,0.0,6.26,0.0,77.76,0.0875,USD,Cash,,0,,1
522-20230531-000033,522,104,2023-05-31,2023-06-02,2023-07-02,125.0,0.0,10.94,0.0,135.94,0.0875,USD,Card,,0,,3
522-20230610-000034,522,104,2023-06-10,2023-06-13,2023-07-13,55.5,10.69,3.92,5.0,53.73,0.0875,USD,Card,P-US-20230606-SUMMER,0,,2
522-20230621-000035,522,104,2023-06-21,2023-06-21,2023-07-21,81.5,0.0,7.13,0.0,88.63,0.0875,USD,Card,,0,,2
522-20230624-000036,522,107,2023-06-24,2023-06-25,2023-07-25,874.0,0.0,76.47,0.0,950.47,0.0875,USD,Transfer,,0,,2
522-20230807-000037,522,104,2023-08-07,2023-08-07,2023-09-06,115.5,0.0,10.11,0.0,125.61,0.0875,USD,Card,,0,,3
522-20231117-000038,522,106,2023-11-17,2023-11-19,2023-12-19,24.0,0.0,2.1,5.0,31.1,0.0875,USD,Card,,0,,1
522-20240114-000039,522,104,2024-01-14,2024-01-17,2024-02-16,46.0,0.0,4.02,5.0,55.02,0.0875,USD,Card,,0,,1
522-20240207-000040,522,101,2024-02-07,2024-02-08,2024-03-09,66.0,0.0,5.77,0.0,71.77,0.0875,USD,Card,,0,,2
522-20240224-000041,522,106,2024-02-24,2024-02-25,2024-03-26,10.5,0.0,0.92,5.0,16.42,0.0875,USD,Card,,0,,1
522-20240428-000042,522,108,2024-04-28,2024-04-29,2024-05-29,23.5,0.0,2.06,5.0,30.56,0.0875,USD,Card,,0,,2
522-20240607-000043,522,103,2024-06-07,2024-06-08,2024-07-08,396.0,0.0,34.65,0.0,430.65,0.0875,USD,Card,,0,,3
522-20240617-000044,522,107,2024-06-17,2024-06-19,2024-07-19,18.5,0.0,1.62,5.0,25.12,0.0875,USD,PayPal,,0,,1
522-20240726-000045,522,103,2024-07-26,2024-07-26,2024-08-25,89.0,0.0,7.79,0.0,96.79,0.0875,USD,Card,,0,,1
522-20240916-000046,522,107,2024-09-16,2024-09-16,2024-10-16,231.0,20.12,18.45,0.0,229.33,0.0875,USD,Card,P-US-20240912-BACKT,0,,2
522-20241215-000047,522,103,2024-12-15,2024-12-16,2025-01-15,21.0,0.0,1.84,5.0,27.84,0.0875,USD,Card,,0,,1
522-20250317-000048,522,102,2025-03-17,2025-03-18,2025-04-17,353.5,45.39,26.96,0.0,335.07,0.0875,USD,ApplePay,P-US-20250308-SPRING,0,,1
522-20250413-000049,522,102,2025-04-13,2025-04-14,2025-05-14,42.0,0.0,3.67,5.0,50.67,0.0875,USD,ApplePay,,0,,1
522-20251007-000050,522,105,2025-10-07,2025-10-08,2025-11-07,238.0,0.0,20.82,0.0,258.82,0.0875,USD,PayPal,,0,,2
522-20251008-000051,522,108,2025-10-08,2025-10-09,2025-11-08,25.5,0.0,2.23,5.0,32.73,0.0875,USD,Card,,0,,1
522-20251013-000052,522,102,2025-10-13,2025-10-16,2025-11-15,110.0,0.0,9.62,0.0,119.62,0.0875,USD,Card,,0,,2
522-20251126-000053,522,106,2025-11-26,2025-11-29,2025-12-29,133.0,39.9,8.15,0.0,101.25,0.0875,USD,Card,P-US-20251123-BLACK,0,,3
522-20251224-000054,522,107,2025-12-24,2025-12-25,2026-01-24,77.5,0.0,6.78,0.0,84.28,0.0875,USD,Transfer,,0,,1
523-20211120-000001,523,101,2021-11-20,2021-11-20,2021-12-20,1006.5,0.0,88.07,0.0,1094.57,0.0875,USD,PayPal,,0,,2
523-20211126-000002,523,102,2021-11-26,2021-11-26,2021-12-26,27.5,8.25,1.68,5.0,25.93,0.0875,USD,PayPal,P-US-20211123-BLACK,0,,1
523-20211204-000003,523,105,2021-12-04,2021-12-07,2022-01-06,274.5,0.0,24.02,0.0,298.52,0.0875,USD,Card,,0,,2
523-20211223-000004,523,102,2021-12-23,2021-12-25,2022-01-24,72.0,0.0,6.3,0.0,78.3,0.0875,USD,Cash,,0,,1
523-20211228-000005,523,108,2021-12-28,2021-12-29,2022-01-28,38.0,7.6,2.66,5.0,38.06,0.0875,USD,Card,P-US-20211226-BOXING,0,,1
523-20220328-000006,523,104,2022-03-28,2022-03-28,2022-04-27,18.5,2.68,1.38,5.0,22.2,0.0875,USD,Card,P-US-20220314-SPRING,0,,1
523-20220513-000007,523,104,2022-05-13,2022-05-15,2022-06-14,28.0,0.0,2.45,5.0,35.45,0.0875,USD,Card,,0,,1
523-20220625-000008,523,105,2022-06-25,2022-06-26,2022-07-26,229.0,0.0,20.04,0.0,249.04,0.0875,USD,Cash,,0,,2
523-20220714-000009,523,103,2022-07-14,2022-07-15,2022-08-14,75.0,0.0,6.56,0.0,81.56,0.0875,USD,Card,,0,,1
523-20220903-000010,523,101,2022-09-03,2022-09-06,2022-10-06,39.0,0.0,3.41,5.0,47.41,0.0875,USD,Cash,,0,,1
523-20221211-000011,523,105,2022-12-11,2022-12-14,2023-01-13,126.0,0.0,11.02,0.0,137.02,0.0875,USD,Card,,0,,1
